received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,raw_line
2026-07-13T13:34:10.716809+00:00,1,,0,1038,34,12760,480,6124,up,0,82,82,54.951,-3.876,10.0,discharging,27.4756,50.0,"p3,seq=01038,d_pct=00034,v_mv=12760,i_ma=00480,p_mw=06124,mppt=up,f=0,chk=82,raw=58"
2026-07-13T13:34:11.723229+00:00,1,,0,1039,36,12840,488,6265,up,0,E0,E0,54.949,-3.735,10.0,discharging,27.4745,50.0,"p3,seq=01039,d_pct=00036,v_mv=12840,i_ma=00488,p_mw=06265,mppt=up,f=0,chk=E0,raw=5C"
2026-07-13T13:34:12.735451+00:00,1,,0,1040,37,12920,520,6718,up,0,34,34,54.947,-3.282,10.0,discharging,27.4736,50.0,"p3,seq=01040,d_pct=00037,v_mv=12920,i_ma=00520,p_mw=06718,mppt=up,f=0,chk=34,raw=60"
2026-07-13T13:34:13.740247+00:00,1,,0,1041,39,13000,530,6890,up,0,4D,4D,54.945,-3.11,10.0,discharging,27.4726,50.0,"p3,seq=01041,d_pct=00039,v_mv=13000,i_ma=00530,p_mw=06890,mppt=up,f=0,chk=4D,raw=64"
2026-07-13T13:34:14.747122+00:00,1,,0,1042,40,13080,540,7063,up,0,EE,EE,54.944,-2.937,10.0,discharging,27.4718,50.0,"p3,seq=01042,d_pct=00040,v_mv=13080,i_ma=00540,p_mw=07063,mppt=up,f=0,chk=EE,raw=68"
2026-07-13T13:34:15.753135+00:00,1,,0,1043,42,13160,550,7238,up,0,75,75,54.942,-2.762,10.0,discharging,27.471,50.0,"p3,seq=01043,d_pct=00042,v_mv=13160,i_ma=00550,p_mw=07238,mppt=up,f=0,chk=75,raw=6C"
2026-07-13T13:34:16.759787+00:00,1,,0,1044,43,13240,560,7414,up,0,19,19,54.94,-2.586,10.0,discharging,27.4702,50.0,"p3,seq=01044,d_pct=00043,v_mv=13240,i_ma=00560,p_mw=07414,mppt=up,f=0,chk=19,raw=70"
2026-07-13T13:34:17.772146+00:00,1,,0,1045,45,13320,570,7592,up,0,F8,F8,54.939,-2.408,10.0,discharging,27.4695,50.0,"p3,seq=01045,d_pct=00045,v_mv=13320,i_ma=00570,p_mw=07592,mppt=up,f=0,chk=F8,raw=74"
2026-07-13T13:34:18.777263+00:00,1,,0,1046,47,13400,580,7772,up,0,2C,2C,54.938,-2.228,10.0,discharging,27.4688,50.0,"p3,seq=01046,d_pct=00047,v_mv=13400,i_ma=00580,p_mw=07772,mppt=up,f=0,chk=2C,raw=78"
2026-07-13T13:34:19.784475+00:00,1,,0,1047,48,13480,590,7953,up,0,80,80,54.936,-2.047,10.0,discharging,27.4682,50.0,"p3,seq=01047,d_pct=00048,v_mv=13480,i_ma=00590,p_mw=07953,mppt=up,f=0,chk=80,raw=7C"
2026-07-13T13:34:20.790090+00:00,1,,0,1048,50,13560,600,8136,up,0,EE,EE,54.935,-1.864,10.0,discharging,27.4677,50.0,"p3,seq=01048,d_pct=00050,v_mv=13560,i_ma=00600,p_mw=08136,mppt=up,f=0,chk=EE,raw=80"
2026-07-13T13:34:21.797158+00:00,1,,0,1049,51,13640,610,8320,up,0,16,16,54.934,-1.68,10.0,discharging,27.4672,50.0,"p3,seq=01049,d_pct=00051,v_mv=13640,i_ma=00610,p_mw=08320,mppt=up,f=0,chk=16,raw=84"
2026-07-13T13:34:22.810240+00:00,1,,0,1050,53,13720,620,8506,up,0,7A,7A,54.934,-1.494,10.0,discharging,27.4668,50.0,"p3,seq=01050,d_pct=00053,v_mv=13720,i_ma=00620,p_mw=08506,mppt=up,f=0,chk=7A,raw=88"
2026-07-13T13:34:23.814755+00:00,1,,0,1051,54,13800,630,8694,up,0,DA,DA,54.933,-1.306,10.0,discharging,27.4664,50.0,"p3,seq=01051,d_pct=00054,v_mv=13800,i_ma=00630,p_mw=08694,mppt=up,f=0,chk=DA,raw=8C"
2026-07-13T13:34:24.820695+00:00,1,,0,1052,56,13880,640,8883,up,0,AC,AC,54.932,-1.117,10.0,discharging,27.466,50.0,"p3,seq=01052,d_pct=00056,v_mv=13880,i_ma=00640,p_mw=08883,mppt=up,f=0,chk=AC,raw=90"
2026-07-13T13:34:25.826826+00:00,1,,0,1053,58,13960,750,10470,up,0,2A,2A,54.932,0.47,10.0,charging,27.4662,50.0,"p3,seq=01053,d_pct=00058,v_mv=13960,i_ma=00750,p_mw=10470,mppt=up,f=0,chk=2A,raw=94"
2026-07-13T13:34:26.837819+00:00,1,,0,1054,59,14040,764,10726,up,0,67,67,54.933,0.726,10.0,charging,27.4664,50.0,"p3,seq=01054,d_pct=00059,v_mv=14040,i_ma=00764,p_mw=10726,mppt=up,f=0,chk=67,raw=98"
2026-07-13T13:34:27.844576+00:00,1,,0,1055,61,14120,778,10985,up,0,6E,6E,54.933,0.985,10.0,charging,27.4666,50.0,"p3,seq=01055,d_pct=00061,v_mv=14120,i_ma=00778,p_mw=10985,mppt=up,f=0,chk=6E,raw=9C"
2026-07-13T13:34:28.849421+00:00,1,,0,1056,62,14200,792,11246,up,0,2A,2A,54.934,1.246,10.0,charging,27.467,50.0,"p3,seq=01056,d_pct=00062,v_mv=14200,i_ma=00792,p_mw=11246,mppt=up,f=0,chk=2A,raw=A0"
2026-07-13T13:34:29.857580+00:00,1,,0,1057,64,14280,1038,14822,up,0,EA,EA,54.936,4.822,10.0,charging,27.4682,50.0,"p3,seq=01057,d_pct=00064,v_mv=14280,i_ma=01038,p_mw=14822,mppt=up,f=0,chk=EA,raw=A4"
2026-07-13T13:34:30.863317+00:00,1,,0,1058,65,14360,1060,15221,up,0,80,80,54.939,5.221,10.0,charging,27.4696,50.0,"p3,seq=01058,d_pct=00065,v_mv=14360,i_ma=01060,p_mw=15221,mppt=up,f=0,chk=80,raw=A8"
2026-07-13T13:34:31.875668+00:00,1,,0,1059,67,14440,1082,15624,up,0,92,92,54.942,5.624,10.0,charging,27.4711,50.0,"p3,seq=01059,d_pct=00067,v_mv=14440,i_ma=01082,p_mw=15624,mppt=up,f=0,chk=92,raw=AC"
2026-07-13T13:34:32.880865+00:00,1,,0,1060,69,14520,1104,16030,up,0,A0,A0,54.945,6.03,10.0,charging,27.4727,50.0,"p3,seq=01060,d_pct=00069,v_mv=14520,i_ma=01104,p_mw=16030,mppt=up,f=0,chk=A0,raw=B0"
2026-07-13T13:34:33.886509+00:00,1,,0,1061,70,14600,1082,15797,dn,0,56,56,54.949,5.797,10.0,charging,27.4743,50.0,"p3,seq=01061,d_pct=00070,v_mv=14600,i_ma=01082,p_mw=15797,mppt=dn,f=0,chk=56,raw=B4"
2026-07-13T13:34:34.893824+00:00,1,,0,1062,69,14520,1104,16030,up,0,A2,A2,54.952,6.03,10.0,charging,27.4759,50.0,"p3,seq=01062,d_pct=00069,v_mv=14520,i_ma=01104,p_mw=16030,mppt=up,f=0,chk=A2,raw=B0"
2026-07-13T13:34:35.899537+00:00,1,,0,1063,67,14440,1082,15624,dn,0,95,95,54.955,5.624,10.0,charging,27.4774,50.0,"p3,seq=01063,d_pct=00067,v_mv=14440,i_ma=01082,p_mw=15624,mppt=dn,f=0,chk=95,raw=AC"
2026-07-13T13:34:36.912352+00:00,1,,0,1064,69,14520,1104,16030,up,0,AC,AC,54.958,6.03,10.0,charging,27.479,50.0,"p3,seq=01064,d_pct=00069,v_mv=14520,i_ma=01104,p_mw=16030,mppt=up,f=0,chk=AC,raw=B0"
2026-07-13T13:34:37.917610+00:00,1,,0,1065,70,14600,1082,15797,dn,0,5A,5A,54.961,5.797,10.0,charging,27.4805,50.0,"p3,seq=01065,d_pct=00070,v_mv=14600,i_ma=01082,p_mw=15797,mppt=dn,f=0,chk=5A,raw=B4"
2026-07-13T13:34:38.923738+00:00,1,,0,1066,69,14520,1104,16030,up,0,AE,AE,54.964,6.03,10.0,charging,27.4821,50.0,"p3,seq=01066,d_pct=00069,v_mv=14520,i_ma=01104,p_mw=16030,mppt=up,f=0,chk=AE,raw=B0"
2026-07-13T13:34:39.930547+00:00,1,,0,1067,67,14440,1082,15624,dn,0,99,99,54.967,5.624,10.0,charging,27.4836,50.0,"p3,seq=01067,d_pct=00067,v_mv=14440,i_ma=01082,p_mw=15624,mppt=dn,f=0,chk=99,raw=AC"
2026-07-13T13:34:40.936941+00:00,1,,0,1068,69,14520,752,10919,dn,0,20,20,54.968,0.919,10.0,charging,27.4838,50.0,"p3,seq=01068,d_pct=00069,v_mv=14520,i_ma=00752,p_mw=10919,mppt=dn,f=0,chk=20,raw=B0"
2026-07-13T13:34:41.949609+00:00,1,,0,1069,67,14440,774,11176,up,0,11,11,54.968,1.176,10.0,charging,27.4842,50.0,"p3,seq=01069,d_pct=00067,v_mv=14440,i_ma=00774,p_mw=11176,mppt=up,f=0,chk=11,raw=AC"
2026-07-13T13:34:42.955414+00:00,1,,0,1070,65,14360,796,11430,up,0,77,77,54.969,1.43,10.0,charging,27.4845,50.0,"p3,seq=01070,d_pct=00065,v_mv=14360,i_ma=00796,p_mw=11430,mppt=up,f=0,chk=77,raw=A8"
2026-07-13T13:34:43.960134+00:00,1,,0,1071,64,14280,642,9167,dn,0,5E,5E,54.969,-0.833,10.0,discharging,27.4843,50.0,"p3,seq=01071,d_pct=00064,v_mv=14280,i_ma=00642,p_mw=09167,mppt=dn,f=0,chk=5E,raw=A4"
2026-07-13T13:34:44.968495+00:00,1,,0,1072,65,14360,620,8903,dn,0,74,74,54.968,-1.097,10.0,discharging,27.484,50.0,"p3,seq=01072,d_pct=00065,v_mv=14360,i_ma=00620,p_mw=08903,mppt=dn,f=0,chk=74,raw=A8"
2026-07-13T13:34:45.974077+00:00,1,,0,1073,64,14280,642,9167,up,0,43,43,54.967,-0.833,10.0,discharging,27.4837,50.0,"p3,seq=01073,d_pct=00064,v_mv=14280,i_ma=00642,p_mw=09167,mppt=up,f=0,chk=43,raw=A4"
2026-07-13T13:34:46.986907+00:00,1,,0,1074,62,14200,664,9428,up,0,8C,8C,54.967,-0.572,10.0,discharging,27.4836,50.0,"p3,seq=01074,d_pct=00062,v_mv=14200,i_ma=00664,p_mw=09428,mppt=up,f=0,chk=8C,raw=A0"
2026-07-13T13:34:47.991730+00:00,1,,0,1075,61,14120,686,9686,up,0,D7,D7,54.967,-0.314,10.0,discharging,27.4835,50.0,"p3,seq=01075,d_pct=00061,v_mv=14120,i_ma=00686,p_mw=09686,mppt=up,f=0,chk=D7,raw=9C"
2026-07-13T13:34:48.997940+00:00,1,,0,1076,59,14040,708,9940,up,0,48,48,54.967,-0.06,10.0,discharging,27.4834,50.0,"p3,seq=01076,d_pct=00059,v_mv=14040,i_ma=00708,p_mw=09940,mppt=up,f=0,chk=48,raw=98"
2026-07-13T13:34:50.004997+00:00,1,,0,1077,58,13960,730,10190,up,0,11,11,54.967,0.19,10.0,charging,27.4835,50.0,"p3,seq=01077,d_pct=00058,v_mv=13960,i_ma=00730,p_mw=10190,mppt=up,f=0,chk=11,raw=94"
2026-07-13T13:34:51.011068+00:00,1,,0,1078,56,13880,664,9216,dn,0,28,28,54.967,-0.784,10.0,discharging,27.4833,50.0,"p3,seq=01078,d_pct=00056,v_mv=13880,i_ma=00664,p_mw=09216,mppt=dn,f=0,chk=28,raw=90"
2026-07-13T13:34:52.023442+00:00,1,,0,1079,58,13960,642,8962,dn,0,80,80,54.966,-1.038,10.0,discharging,27.483,50.0,"p3,seq=01079,d_pct=00058,v_mv=13960,i_ma=00642,p_mw=08962,mppt=dn,f=0,chk=80,raw=94"
2026-07-13T13:34:53.030742+00:00,1,,0,1080,56,13880,664,9216,up,0,25,25,54.965,-0.784,10.0,discharging,27.4827,50.0,"p3,seq=01080,d_pct=00056,v_mv=13880,i_ma=00664,p_mw=09216,mppt=up,f=0,chk=25,raw=90"
2026-07-13T13:34:54.034674+00:00,1,,0,1081,54,13800,556,7672,dn,0,93,93,54.964,-2.328,10.0,discharging,27.482,50.0,"p3,seq=01081,d_pct=00054,v_mv=13800,i_ma=00556,p_mw=07672,mppt=dn,f=0,chk=93,raw=8C"
2026-07-13T13:34:55.041890+00:00,1,,0,1082,56,13880,496,6884,dn,0,95,95,54.962,-3.116,10.0,discharging,27.4811,50.0,"p3,seq=01082,d_pct=00056,v_mv=13880,i_ma=00496,p_mw=06884,mppt=dn,f=0,chk=95,raw=90"
2026-07-13T13:34:56.047972+00:00,1,,0,1083,54,13800,504,6955,up,0,90,90,54.96,-3.045,10.0,discharging,27.4802,50.0,"p3,seq=01083,d_pct=00054,v_mv=13800,i_ma=00504,p_mw=06955,mppt=up,f=0,chk=90,raw=8C"
2026-07-13T13:34:57.062958+00:00,1,,0,1084,53,13720,512,7024,up,0,40,40,54.959,-2.976,10.0,discharging,27.4793,50.0,"p3,seq=01084,d_pct=00053,v_mv=13720,i_ma=00512,p_mw=07024,mppt=up,f=0,chk=40,raw=88"
2026-07-13T13:34:58.065785+00:00,1,,0,1085,51,13640,520,7092,up,0,57,57,54.957,-2.908,10.0,discharging,27.4785,50.0,"p3,seq=01085,d_pct=00051,v_mv=13640,i_ma=00520,p_mw=07092,mppt=up,f=0,chk=57,raw=84"
2026-07-13T13:34:59.072390+00:00,1,,0,1086,50,13560,528,7159,up,0,BB,BB,54.955,-2.841,10.0,discharging,27.4777,50.0,"p3,seq=01086,d_pct=00050,v_mv=13560,i_ma=00528,p_mw=07159,mppt=up,f=0,chk=BB,raw=80"
2026-07-13T13:35:00.079233+00:00,1,,0,1087,48,13480,536,7225,up,0,D5,D5,54.954,-2.775,10.0,discharging,27.4768,50.0,"p3,seq=01087,d_pct=00048,v_mv=13480,i_ma=00536,p_mw=07225,mppt=up,f=0,chk=D5,raw=7C"
2026-07-13T13:35:01.085344+00:00,1,,0,1088,47,13400,544,7289,up,0,39,39,54.952,-2.711,10.0,discharging,27.476,50.0,"p3,seq=01088,d_pct=00047,v_mv=13400,i_ma=00544,p_mw=07289,mppt=up,f=0,chk=39,raw=78"
2026-07-13T13:35:02.097335+00:00,1,,0,1089,45,13320,552,7352,up,0,AF,AF,54.951,-2.648,10.0,discharging,27.4753,50.0,"p3,seq=01089,d_pct=00045,v_mv=13320,i_ma=00552,p_mw=07352,mppt=up,f=0,chk=AF,raw=74"
2026-07-13T13:35:03.102344+00:00,1,,0,1090,43,13240,560,7414,up,0,4F,4F,54.949,-2.586,10.0,discharging,27.4745,50.0,"p3,seq=01090,d_pct=00043,v_mv=13240,i_ma=00560,p_mw=07414,mppt=up,f=0,chk=4F,raw=70"
2026-07-13T13:35:04.108701+00:00,1,,0,1091,42,13160,568,7474,up,0,4E,4E,54.948,-2.526,10.0,discharging,27.4738,50.0,"p3,seq=01091,d_pct=00042,v_mv=13160,i_ma=00568,p_mw=07474,mppt=up,f=0,chk=4E,raw=6C"
2026-07-13T13:35:05.115093+00:00,1,,0,1092,40,13080,576,7534,up,0,1B,1B,54.946,-2.466,10.0,discharging,27.473,50.0,"p3,seq=01092,d_pct=00040,v_mv=13080,i_ma=00576,p_mw=07534,mppt=up,f=0,chk=1B,raw=68"
2026-07-13T13:35:06.121994+00:00,1,,0,1093,39,13000,584,7592,up,0,06,06,54.945,-2.408,10.0,discharging,27.4723,50.0,"p3,seq=01093,d_pct=00039,v_mv=13000,i_ma=00584,p_mw=07592,mppt=up,f=0,chk=06,raw=64"
2026-07-13T13:35:07.133109+00:00,1,,0,1094,37,12920,592,7648,up,0,E3,E3,54.943,-2.352,10.0,discharging,27.4716,50.0,"p3,seq=01094,d_pct=00037,v_mv=12920,i_ma=00592,p_mw=07648,mppt=up,f=0,chk=E3,raw=60"
2026-07-13T13:35:08.139061+00:00,1,,0,1095,36,12840,600,7704,up,0,7C,7C,54.942,-2.296,10.0,discharging,27.471,50.0,"p3,seq=01095,d_pct=00036,v_mv=12840,i_ma=00600,p_mw=07704,mppt=up,f=0,chk=7C,raw=5C"
2026-07-13T13:35:09.145569+00:00,1,,0,1096,34,12760,608,7758,up,0,EC,EC,54.941,-2.242,10.0,discharging,27.4703,50.0,"p3,seq=01096,d_pct=00034,v_mv=12760,i_ma=00608,p_mw=07758,mppt=up,f=0,chk=EC,raw=58"
2026-07-13T13:35:10.151201+00:00,1,,0,1097,32,12680,616,7810,up,0,77,77,54.939,-2.19,10.0,discharging,27.4696,50.0,"p3,seq=01097,d_pct=00032,v_mv=12680,i_ma=00616,p_mw=07810,mppt=up,f=0,chk=77,raw=54"
2026-07-13T13:37:52.313061+00:00,1,,,236,25,12280,656,8055,up,0,99,99,55.0,-1.945,10.0,discharging,27.5,50.0,"p3,seq=00236,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=99,raw=40"
2026-07-13T13:40:20.433199+00:00,1,,,1405,26,12360,648,8009,dn,0,80,80,54.994,-1.991,10.0,discharging,27.4971,50.0,"p3,seq=01405,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=dn,f=0,chk=80,raw=44"
2026-07-13T13:40:21.437468+00:00,1,,0,1406,25,12280,656,8055,up,0,0E,0E,54.993,-1.945,10.0,discharging,27.4965,50.0,"p3,seq=01406,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=0E,raw=40"
2026-07-13T13:40:22.446618+00:00,1,,0,1407,23,12200,648,7905,dn,0,A1,A1,54.992,-2.095,10.0,discharging,27.4959,50.0,"p3,seq=01407,d_pct=00023,v_mv=12200,i_ma=00648,p_mw=07905,mppt=dn,f=0,chk=A1,raw=3C"
2026-07-13T13:40:23.451905+00:00,1,,0,1408,25,12280,656,8055,up,0,F0,F0,54.991,-1.945,10.0,discharging,27.4953,50.0,"p3,seq=01408,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=F0,raw=40"
2026-07-13T13:40:24.464404+00:00,1,,0,1409,26,12360,648,8009,dn,0,7C,7C,54.989,-1.991,10.0,discharging,27.4947,50.0,"p3,seq=01409,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=dn,f=0,chk=7C,raw=44"
2026-07-13T13:40:25.469279+00:00,1,,0,1410,25,12280,656,8055,up,0,F2,F2,54.988,-1.945,10.0,discharging,27.4942,50.0,"p3,seq=01410,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=F2,raw=40"
2026-07-13T13:40:26.475273+00:00,1,,0,1411,23,12200,648,7905,dn,0,5D,5D,54.987,-2.095,10.0,discharging,27.4935,50.0,"p3,seq=01411,d_pct=00023,v_mv=12200,i_ma=00648,p_mw=07905,mppt=dn,f=0,chk=5D,raw=3C"
2026-07-13T13:40:27.481747+00:00,1,,0,1412,25,12280,656,8055,up,0,F4,F4,54.986,-1.945,10.0,discharging,27.493,50.0,"p3,seq=01412,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=F4,raw=40"
2026-07-13T13:40:28.490054+00:00,1,,0,1413,26,12360,648,8009,dn,0,78,78,54.985,-1.991,10.0,discharging,27.4924,50.0,"p3,seq=01413,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=dn,f=0,chk=78,raw=44"
2026-07-13T13:40:29.501442+00:00,1,,0,1414,25,12280,656,8055,up,0,F6,F6,54.984,-1.945,10.0,discharging,27.4918,50.0,"p3,seq=01414,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=F6,raw=40"
2026-07-13T13:40:30.505711+00:00,1,,0,1415,23,12200,648,7905,dn,0,59,59,54.982,-2.095,10.0,discharging,27.4912,50.0,"p3,seq=01415,d_pct=00023,v_mv=12200,i_ma=00648,p_mw=07905,mppt=dn,f=0,chk=59,raw=3C"
2026-07-13T13:40:31.513077+00:00,1,,0,1416,25,12280,656,8055,up,0,F8,F8,54.981,-1.945,10.0,discharging,27.4906,50.0,"p3,seq=01416,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=F8,raw=40"
2026-07-13T13:40:32.518430+00:00,1,,0,1417,26,12360,648,8009,dn,0,74,74,54.98,-1.991,10.0,discharging,27.49,50.0,"p3,seq=01417,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=dn,f=0,chk=74,raw=44"
2026-07-13T13:40:33.531224+00:00,1,,0,1418,25,12280,656,8055,up,1,FB,FB,54.979,-1.945,10.0,discharging,27.4895,50.0,"p3,seq=01418,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=1,chk=FB,raw=40"
2026-07-13T13:40:34.536677+00:00,1,,0,1419,25,12280,656,8055,hd,1,FB,FB,54.978,-1.945,10.0,discharging,27.4889,50.0,"p3,seq=01419,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=hd,f=1,chk=FB,raw=40"
2026-07-13T13:40:35.542263+00:00,1,,0,1420,25,12280,656,8055,hd,0,FD,FD,54.977,-1.945,10.0,discharging,27.4883,50.0,"p3,seq=01420,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=hd,f=0,chk=FD,raw=40"
2026-07-13T13:40:36.549833+00:00,1,,0,1421,23,12200,648,7905,dn,0,53,53,54.975,-2.095,10.0,discharging,27.4877,50.0,"p3,seq=01421,d_pct=00023,v_mv=12200,i_ma=00648,p_mw=07905,mppt=dn,f=0,chk=53,raw=3C"
2026-07-13T13:40:37.555186+00:00,1,,0,1422,25,12280,656,8055,up,0,FE,FE,54.974,-1.945,10.0,discharging,27.4871,50.0,"p3,seq=01422,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=FE,raw=40"
2026-07-13T13:40:38.566825+00:00,1,,0,1423,26,12360,648,8009,dn,0,72,72,54.973,-1.991,10.0,discharging,27.4865,50.0,"p3,seq=01423,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=dn,f=0,chk=72,raw=44"
2026-07-13T13:40:39.572622+00:00,1,,0,1424,25,12280,624,7662,dn,0,98,98,54.972,-2.338,10.0,discharging,27.4859,50.0,"p3,seq=01424,d_pct=00025,v_mv=12280,i_ma=00624,p_mw=07662,mppt=dn,f=0,chk=98,raw=40"
2026-07-13T13:40:40.578702+00:00,1,,0,1425,26,12360,632,7811,up,0,54,54,54.97,-2.189,10.0,discharging,27.4852,50.0,"p3,seq=01425,d_pct=00026,v_mv=12360,i_ma=00632,p_mw=07811,mppt=up,f=0,chk=54,raw=44"
2026-07-13T13:40:41.586653+00:00,1,,0,1426,28,12440,700,8708,up,0,F2,F2,54.97,-1.292,10.0,discharging,27.4848,50.0,"p3,seq=01426,d_pct=00028,v_mv=12440,i_ma=00700,p_mw=08708,mppt=up,f=0,chk=F2,raw=48"
2026-07-13T13:40:42.592116+00:00,1,,0,1427,29,12520,710,8889,up,0,41,41,54.969,-1.111,10.0,discharging,27.4845,50.0,"p3,seq=01427,d_pct=00029,v_mv=12520,i_ma=00710,p_mw=08889,mppt=up,f=0,chk=41,raw=4C"
2026-07-13T13:40:43.604320+00:00,1,,0,1428,31,12600,680,8568,dn,0,26,26,54.968,-1.432,10.0,discharging,27.4841,50.0,"p3,seq=01428,d_pct=00031,v_mv=12600,i_ma=00680,p_mw=08568,mppt=dn,f=0,chk=26,raw=50"
2026-07-13T13:40:44.608685+00:00,1,,0,1429,29,12520,590,7386,dn,0,91,91,54.967,-2.614,10.0,discharging,27.4833,50.0,"p3,seq=01429,d_pct=00029,v_mv=12520,i_ma=00590,p_mw=07386,mppt=dn,f=0,chk=91,raw=4C"
2026-07-13T13:40:45.615691+00:00,1,,0,1430,31,12600,560,7056,dn,0,6E,6E,54.965,-2.944,10.0,discharging,27.4824,50.0,"p3,seq=01430,d_pct=00031,v_mv=12600,i_ma=00560,p_mw=07056,mppt=dn,f=0,chk=6E,raw=50"
2026-07-13T13:40:46.622498+00:00,1,,0,1431,29,12520,552,6911,dn,0,D6,D6,54.963,-3.089,10.0,discharging,27.4815,50.0,"p3,seq=01431,d_pct=00029,v_mv=12520,i_ma=00552,p_mw=06911,mppt=dn,f=0,chk=D6,raw=4C"
2026-07-13T13:40:47.633438+00:00,1,,0,1432,31,12600,800,10080,up,0,BE,BE,54.963,0.08,10.0,charging,27.4816,50.0,"p3,seq=01432,d_pct=00031,v_mv=12600,i_ma=00800,p_mw=10080,mppt=up,f=0,chk=BE,raw=50"
2026-07-13T13:40:48.639702+00:00,1,,0,1433,32,12680,580,7354,dn,0,B3,B3,54.962,-2.646,10.0,discharging,27.4808,50.0,"p3,seq=01433,d_pct=00032,v_mv=12680,i_ma=00580,p_mw=07354,mppt=dn,f=0,chk=B3,raw=54"
2026-07-13T13:40:49.646828+00:00,1,,0,1434,31,12600,576,7257,dn,0,DC,DC,54.96,-2.743,10.0,discharging,27.48,50.0,"p3,seq=01434,d_pct=00031,v_mv=12600,i_ma=00576,p_mw=07257,mppt=dn,f=0,chk=DC,raw=50"
2026-07-13T13:40:50.653074+00:00,1,,0,1435,32,12680,598,7582,up,0,85,85,54.959,-2.418,10.0,discharging,27.4793,50.0,"p3,seq=01435,d_pct=00032,v_mv=12680,i_ma=00598,p_mw=07582,mppt=up,f=0,chk=85,raw=54"
2026-07-13T13:40:51.658500+00:00,1,,0,1436,34,12760,620,7911,up,0,9C,9C,54.957,-2.089,10.0,discharging,27.4787,50.0,"p3,seq=01436,d_pct=00034,v_mv=12760,i_ma=00620,p_mw=07911,mppt=up,f=0,chk=9C,raw=58"
2026-07-13T13:40:52.671482+00:00,1,,0,1437,36,12840,510,6548,dn,0,8A,8A,54.955,-3.452,10.0,discharging,27.4776,50.0,"p3,seq=01437,d_pct=00036,v_mv=12840,i_ma=00510,p_mw=06548,mppt=dn,f=0,chk=8A,raw=5C"
2026-07-13T13:40:53.680162+00:00,1,,0,1438,34,12760,608,7758,up,0,3B,3B,54.954,-2.242,10.0,discharging,27.477,50.0,"p3,seq=01438,d_pct=00034,v_mv=12760,i_ma=00608,p_mw=07758,mppt=up,f=0,chk=3B,raw=58"
2026-07-13T13:40:54.682736+00:00,1,,0,1439,32,12680,616,7810,up,0,A0,A0,54.953,-2.19,10.0,discharging,27.4763,50.0,"p3,seq=01439,d_pct=00032,v_mv=12680,i_ma=00616,p_mw=07810,mppt=up,f=0,chk=A0,raw=54"
2026-07-13T13:40:55.688747+00:00,1,,0,1440,31,12600,624,7862,up,0,38,38,54.951,-2.138,10.0,discharging,27.4757,50.0,"p3,seq=01440,d_pct=00031,v_mv=12600,i_ma=00624,p_mw=07862,mppt=up,f=0,chk=38,raw=50"
2026-07-13T13:40:56.700443+00:00,1,,0,1441,29,12520,632,7912,up,0,A0,A0,54.95,-2.088,10.0,discharging,27.4751,50.0,"p3,seq=01441,d_pct=00029,v_mv=12520,i_ma=00632,p_mw=07912,mppt=up,f=0,chk=A0,raw=4C"
2026-07-13T13:40:57.705169+00:00,1,,0,1442,28,12440,640,7961,up,0,DE,DE,54.949,-2.039,10.0,discharging,27.4745,50.0,"p3,seq=01442,d_pct=00028,v_mv=12440,i_ma=00640,p_mw=07961,mppt=up,f=0,chk=DE,raw=48"
2026-07-13T13:40:58.712667+00:00,1,,0,1443,26,12360,648,8009,up,0,5D,5D,54.948,-1.991,10.0,discharging,27.4739,50.0,"p3,seq=01443,d_pct=00026,v_mv=12360,i_ma=00648,p_mw=08009,mppt=up,f=0,chk=5D,raw=44"
2026-07-13T13:40:59.718109+00:00,1,,0,1444,25,12280,656,8055,up,0,D4,D4,54.947,-1.945,10.0,discharging,27.4733,50.0,"p3,seq=01444,d_pct=00025,v_mv=12280,i_ma=00656,p_mw=08055,mppt=up,f=0,chk=D4,raw=40"
